OG0001054.1	OG0000038.0	OG0000927.0	OG0020900.0	OG0006733.0	OG0008586.0	OG0020921.0	OG0057541.0	OG0000059.133	OG0000999.14
-0.6506347224057867	-0.5428785420499038	-0.7242777438392516	nan	-0.7759597257820698	-1.8079321155203498	-0.20639539026367767	nan	-0.3735141370944932	-0.3015147923431765
OG0000018.1	OG0005323.0	OG0009091.4	OG0001584.0	OG0014676.4	OG0018902.6	OG0000007.976	OG0001443.24	OG0000780.24	OG0017953.0
-0.6106534638375021	0.46581778323171336	-2.8593522068451582	-1.176902852650796	-2.2688167584278	nan	-0.24982229440694287	-0.3329707985894482	-0.6954889581900472	-2.8603995354144853
OG0000002.763	OG0004589.2	OG0022162.0	OG0001353.24	OG0002105.0	OG0001500.24	OG0013013.1	OG0006188.0	OG0000002.1788	OG0012103.5
-0.7257085158978973	-1.3433663454116158	nan	-0.9362209702294287	-1.3448313823904083	-1.454426943964968	-2.077649896309218	-1.458782551897963	0.2893623404769398	-1.3628998759436686
OG0000848.32	OG0016194.2	OG0004759.3	OG0000010.475	OG0000982.24	OG0010531.2	OG0023193.0	OG0000263.57	OG0002058.0	OG0020756.0
-1.139871485877112	-1.913759724179256	-1.8421801605211374	0.007339046008161679	-1.2705559931663366	-2.291238890816222	nan	0.818932344010497	-1.13764780046798	-1.4707287562940685
OG0020420.0	OG0029614.0	OG0000011.1	OG0014541.2	OG0002161.0	OG0003769.4	OG0001047.26	OG0000653.1	OG0004901.9	OG0000042.314
nan	nan	0.5140970048942337	-1.9674759343078005	-0.05110017933369812	-1.2078942943370952	-1.3419027946486286	-0.9021195659480868	-2.0825300533208067	-0.2813863010245155
OG0016805.0	OG0012876.0	OG0001377.24	OG0012890.2	OG0000824.24	OG0001392.24	OG0006176.0	OG0000175.4	OG0000002.1788	OG0011595.16
-2.4477213090095638	-1.78687049999252	-0.8873665830147547	-1.7437139294149082	-0.961563818343892	-0.320846479161911	-1.7345631039509017	-0.9548366483967755	0.2893623404769398	nan
OG0000001.1420	OG0000576.0	OG0001330.24	OG0005257.0	OG0037950.0	OG0015327.3	OG0000059.133	OG0006939.0	OG0000426.5	OG0001509.22
-0.01727103870140411	-1.0609991549304867	-0.23276896297612443	-1.5319902259071676	nan	-3.130365444186607	-0.3735141370944932	-1.4675334171342618	-1.1811494391045665	-0.4326492611818256
OG0001280.24	OG0044706.0	OG0004007.3	OG0009083.9	OG0000497.27	OG0001857.4	OG0012525.7	OG0000059.133	OG0001363.24	OG0000002.1788
-1.3518106972818624	nan	-0.6579004351672156	-0.5559690888416073	-1.1840967231549033	-1.045133690098103	nan	-0.3735141370944932	-0.21390553237095686	0.2893623404769398
OG0001043.2	OG0005935.0	OG0000516.6	OG0000001.1420	OG0005507.10	OG0020710.0	OG0008292.10	OG0000709.10	OG0000081.1	OG0011675.5
-1.0457292298551206	-0.17673977176655636	-0.3593790719643024	-0.01727103870140411	-1.0661252582846446	nan	-1.218934101564037	-0.4967530458506262	-0.890037746601182	-3.1202942337177118
OG0001159.0	OG0004609.0	OG0011327.4	OG0000032.252	OG0014507.9	OG0002052.0	OG0008344.8	OG0000062.12	OG0004910.0	OG0001394.24
-0.7437139294149082	-0.8277685311745187	-2.7553564542606015	-0.3082871842179762	nan	-0.3224692069925579	-2.938984225318372	-1.5538496598709068	-2.2632652555088026	-1.0362299689292374
OG0011319.4	OG0001337.24	OG0020494.0	OG0000012.918	OG0000263.57	OG0008763.7	OG0001380.24	OG0008625.0	OG0020743.0	OG0001050.0
-1.7612131404128835	-1.0631076980109506	-1.1613305490068075	-0.17576167339628612	0.818932344010497	nan	-0.8839014477634204	-0.6066936396473472	-3.0613001867606635	-0.39137997563950755
OG0004204.4	OG0046841.0	OG0000364.1	OG0000001.1420	OG0000729.25	OG0001009.24	OG0010951.0	OG0012651.6	OG0001319.1	OG0007255.4
-1.1306813051710953	nan	-0.7065117976244923	-0.01727103870140411	-0.5546970578634869	0.3057954614204903	-0.7025150842894256	-3.719566238256508	-0.5764756117556651	-2.143691510282557
OG0001089.2	OG0018453.0	OG0000188.1	OG0007033.0	OG0000012.918	OG0005256.10	OG0044662.0	OG0002146.0	OG0013950.6	OG0001147.24
-0.6252665219687858	-2.235144328745296	-0.09449505685038438	-1.3168874781868323	-0.17576167339628612	-1.0567912914115538	nan	-0.8491804017878668	-2.1366958406572016	-1.0779544229680562
OG0006817.2	OG0002025.0	OG0001338.24	OG0008080.22	OG0016833.2	OG0011347.0	OG0000263.57	OG0037886.0	OG0000082.1	OG0001495.2
-1.5920490827614273	-0.5807847399320462	-1.396688189399952	-3.0469210473874924	nan	-2.6961900329787145	0.818932344010497	nan	-0.853866171106625	-1.4394806784556318
OG0001278.2	OG0000056.0	OG0000820.2	OG0000263.57	OG0001105.24	OG0006468.8	OG0021303.0	OG0019443.0	OG0022308.0	OG0005929.2
-3.6859415911417392	0.25229454120183664	-0.6833908156721769	0.818932344010497	-0.5536378881214055	-1.9023892033735776	-0.7838866415536987	nan	nan	-1.1313132346778652
OG0004829.13	OG0019048.5	OG0000010.475	OG0001597.53	OG0001304.24	OG0000869.2	OG0001134.24	OG0029042.0	OG0001240.26	OG0007769.0
-1.5568177330077777	nan	0.007339046008161679	-0.6230428855222725	-1.7878664924662442	-0.6755349936684583	-1.8323851592448888	nan	-1.2546335734188303	-1.1243771874674886
OG0000264.1	OG0005893.0	OG0002039.0	OG0000012.918	OG0002043.0	OG0022631.0	OG0002012.0	OG0004501.15	OG0020513.0	OG0007928.0
-1.4799549759601824	-1.143054136717567	-0.5784131268372943	-0.17576167339628612	-0.6099927379084407	nan	-1.349970759472354	-0.43070335443835533	-2.5994620704162714	-2.272297327162762
OG0000054.0	OG0000529.60	OG0046869.0	OG0027418.0	OG0002017.0	OG0001871.4	OG0008079.18	OG0004503.8	OG0000126.1	OG0012237.2
-0.11450372678347603	-1.6975932054422744	nan	-2.108425274903446	-0.6929212614601847	-1.0895743271483338	-1.5968413702571356	-2.5071726120774884	-0.8815073741305954	-2.723562889563718
OG0001294.24	OG0009869.0	OG0002106.0	OG0014631.1	OG0000130.38	OG0001375.24	OG0010651.3	OG0022988.0	OG0000007.976	OG0004022.8
-1.37632039170599	-1.9274139529314038	-1.8180705623099334	-2.840629153339797	-0.1440103026915193	-1.1785346761941748	nan	nan	-0.24982229440694287	-0.8876334769274369
OG0027042.0	OG0001255.26	OG0011884.0	OG0004387.2	OG0000001.1420	OG0002672.22	OG0000909.26	OG0000785.2	OG0001111.22	OG0047179.0
nan	-1.376694971752464	-2.9170249727422317	-0.8367589148364569	-0.01727103870140411	-0.2248230043037026	-1.288416992526039	-0.6060347243397574	-1.1124747292584127	nan
OG0007317.4	OG0000900.25	OG0002130.0	OG0007110.8	OG0001078.24	OG0004412.2	OG0018619.0	OG0000225.48	OG0004537.8	OG0000002.1788
-1.8852332073344857	-1.2515387669959646	-0.5631985264294997	nan	-2.0661252582846443	-0.781404798449143	-4.051219761168148	-0.3057883922321096	-1.237863830098888	0.2893623404769398
OG0023146.0	OG0002107.0	OG0000056.0	OG0022362.0	OG0008209.0	OG0005476.1	OG0000869.2	OG0010808.4	OG0000811.34	OG0002312.0
-1.0991235338421013	-0.997693532616831	0.25229454120183664	nan	-1.6952553422813692	-1.6344194341666345	-0.6755349936684583	-1.8267446169790276	-1.151682530163898	-1.4414384681995431
OG0014632.1	OG0000056.0	OG0000034.305	OG0001336.24	OG0007818.0	OG0044544.0	OG0000928.30	OG0006240.0	OG0012880.2	OG0001423.30
-4.803896602285192	0.25229454120183664	-0.6588112275212595	-1.24913627678066	-2.0356383367532658	nan	-1.4336231996788755	-1.2820878303555712	-4.904440096373696	-1.373701051008195
OG0000054.0	OG0006017.0	OG0035660.0	OG0029022.0	OG0011248.0	OG0000125.49	OG0001553.14	OG0000152.31	OG0002006.0	OG0006099.2
-0.11450372678347603	-0.9751130006868205	nan	nan	-2.7602353734890537	0.8343876146053895	-0.6452093507689292	-1.1174743272128007	-1.1886933885302189	-1.9290611786565626
OG0007317.4	OG0000026.45	OG0003171.1	OG0018467.2	OG0002095.0	OG0001402.24	OG0005755.0	OG0000431.12	OG0001667.0	OG0045187.0
-1.8852332073344857	-0.1413028099616662	-1.1867215954566879	-1.6794575575715407	-0.4146528318879797	-0.588573754273535	-1.091110253026279	-0.3122226226036953	-0.4741315765598182	nan
OG0000026.45	OG0003039.0	OG0008278.4	OG0027640.0	OG0010113.19	OG0000397.30	OG0004880.18	OG0000431.12	OG0002211.0	OG0001095.25
-0.1413028099616662	-1.222296244872902	-3.060096436135226	-1.6592668394122683	nan	-1.140189435198705	-2.129102691334971	-0.3122226226036953	-0.77324487673018	-0.25980638297956504
OG0001161.24	OG0001305.24	OG0000032.252	OG0000261.0	OG0023133.0	OG0003726.42	OG0004280.1	OG0043601.0	OG0010995.2	OG0000704.0
-1.2649978065046903	-1.2754370346933293	-0.3082871842179762	-0.7946074870103151	-1.3473987824034805	-1.3573446321104978	-1.9445266641015684	nan	-1.873555700275309	-1.0273808609918476
OG0011803.0	OG0001226.24	OG0003661.0	OG0002061.0	OG0016667.1	OG0009296.0	OG0001344.0	OG0000711.2	OG0041674.0	OG0000082.1
-1.046027091947825	-1.2719488921795712	-1.0072315692310758	-0.8823049573302454	-0.9674759343078007	-1.415037499278844	-1.314373758749089	-0.05304461335688118	nan	-0.853866171106625
OG0000006.561	OG0000279.0	OG0025971.0	OG0008586.0	OG0000854.30	OG0010575.0	OG0001361.1	OG0005254.1	OG0056812.0	OG0000611.0
-0.17266872938773947	-0.7006381023484414	0.03294716409912902	-1.8079321155203498	-0.526784565929603	-1.7226103011891363	-1.0457292298551206	-1.4414384681995431	nan	-1.3061450976464348
OG0002244.0	OG0010798.14	OG0001163.24	OG0007380.20	OG0037992.0	OG0000867.24	OG0000007.976	OG0025888.0	OG0005426.10	OG0000285.1
-0.5045094894850606	-2.139871485877112	-1.0938790470029003	-1.3621579396758952	nan	-1.3118644115426648	-0.24982229440694287	-1.4351828701452538	-1.028263333263764	-1.0528949484321255
OG0006012.0	OG0006086.0	OG0000032.252	OG0000990.0	OG0000482.64	OG0016755.0	OG0045188.0	OG0000599.0	OG0001884.0	OG0020463.0
-2.096653165017793	-1.7036894392919077	-0.3082871842179762	-0.5141610331209452	-0.49899404685899096	-2.695255342281369	nan	-0.9312604093276949	-1.2341258359102747	-2.5162229100488513
OG0000993.25	OG0007539.0	OG0007805.4	OG0024992.0	OG0000302.34	OG0008154.0	OG0000082.1	OG0023034.0	OG0001853.0	OG0001205.24
-0.9373256372366076	-1.4941090702700428	-2.1733193246821423	nan	-0.896200256842332	-0.11091590140185077	-0.853866171106625	-4.504714170629035	-1.046325015550513	-0.30489701435952116
OG0008625.0	OG0000026.45	OG0010992.0	OG0000750.0	OG0000501.150	OG0001893.0	OG0002154.0	OG0001500.24	OG0054134.0	OG0025952.0
-0.6066936396473472	-0.1413028099616662	-1.615287037577954	-0.6604064990346017	-1.437916357303841	-0.6393547975397839	-0.7319249774656762	-1.454426943964968	nan	-2.6583557594698397
OG0024579.0	OG0000026.45	OG0045759.0	OG0001987.0	OG0004807.4	OG0001942.0	OG0004650.6	OG0002225.0	OG0000246.0	OG0010025.0
-0.8627588082884077	-0.1413028099616662	nan	-1.0472191556726504	-0.27003400255307203	-0.4759363242227893	-1.7908586021614084	-0.8828369245342406	-0.5324074912870507	-0.443791328260415
OG0001486.1	OG0011930.8	OG0018075.3	OG0000001.1420	OG0005134.0	OG0006249.0	OG0000556.30	OG0034299.0	OG0001431.24	OG0000206.0
-1.5898760215870733	-2.425075021990656	-2.4266254735540556	-0.01727103870140411	-0.9567955014348324	-0.6084522198326583	-0.9793733494100422	nan	-0.1076478350824613	0.24865627000440324
OG0000006.561	OG0000364.1	OG0001159.0	OG0017933.2	OG0005079.0	OG0006270.12	OG0001224.24	OG0001363.24	OG0018448.0	OG0044984.0
-0.17266872938773947	-0.7065117976244923	-0.7437139294149082	-3.189680296588923	-2.780908941753803	-1.132261648237312	-1.6789955255288762	-0.21390553237095686	-1.3129393116601078	nan
OG0005280.1	OG0000264.1	OG0002129.0	OG0001222.24	OG0004903.1	OG0005931.4	OG0025835.0	OG0020424.0	OG0000007.976	OG0000834.30
-1.7514651638613212	-1.4799549759601824	-0.6857095160120039	-0.8510008374122356	-1.7700429914156375	-2.356236145662658	nan	-1.5998993169845188	-0.24982229440694287	-0.5610684580654551
OG0000054.0	OG0001527.7	OG0006817.2	OG0001339.1	OG0019801.0	OG0007989.0	OG0013573.4	OG0001813.8	OG0000206.0	OG0021385.0
-0.11450372678347603	-0.33825040018929514	-1.5920490827614273	-0.8213809574666819	nan	-1.1581073683969443	-2.6339716008428806	-0.6604064990346017	0.24865627000440324	-2.5487756978733103
OG0060434.0	OG0000026.45	OG0001238.24	OG0005059.0	OG0000990.0	OG0013596.4	OG0003752.2	OG0001741.1	OG0029030.0	OG0000092.1
nan	-0.1413028099616662	-0.8293057663129167	-0.817053505488898	-0.5141610331209452	-2.2202780187929276	-0.5199417307727449	-1.8262329322632935	nan	0.8123750005659496
OG0002218.0	OG0005184.0	OG0010983.6	OG0006099.2	OG0000011.1	OG0002009.0	OG0000062.12	OG0054061.0	OG0015411.0	OG0001272.24
-0.6268251092468836	-0.6615470596449509	-2.038006322579745	-1.9290611786565626	0.5140970048942337	-0.9551163217602352	-1.5538496598709068	nan	1.317940751505978	-1.2789336312689499
OG0002175.0	OG0020469.0	OG0002143.0	OG0003040.0	OG0005370.0	OG0027923.0	OG0000018.289	OG0001723.0	OG0000180.0	OG0020446.0
-0.7590140959752614	-2.7978644191101516	-0.5857562012813124	-1.1933047464682418	-1.1854085623368023	nan	-0.18885782633069192	-1.396688189399952	-0.15826835651750287	-2.4691302020685915
OG0007146.0	OG0000010.475	OG0010959.0	OG0006739.0	OG0000046.1	OG0057381.0	OG0001247.24	OG0001081.24	OG0017919.2	OG0000510.30
0.7562547427239061	0.007339046008161679	-1.4819685073978306	-1.1297339296040174	-0.4065984188743529	nan	-1.117787378107137	-1.1890222828758559	-2.932361283124637	-0.5994620704162712
OG0009830.0	OG0001310.24	OG0000001.1420	OG0015169.0	OG0000124.174	OG0005167.4	OG0045974.0	OG0004740.12	OG0000409.24	OG0002102.0
-0.9836463164221652	-1.71928118638199	-0.01727103870140411	-0.4223657347326695	-1.8468432119385798	-1.9378782880922025	nan	-1.3643848941302572	0.10447085776291738	-2.3503385593573003
OG0012886.8	OG0000264.1	OG0012452.0	OG0001696.0	OG0000032.252	OG0001198.26	OG0003040.0	OG0002079.0	OG0056599.0	OG0004541.9
-3.213570916796944	-1.4799549759601824	-1.7178567712185016	-0.7018109298586781	-0.3082871842179762	-0.7742315035704033	-1.1933047464682418	-0.49228146000831885	nan	-1.874613394634186
OG0009194.1	OG0001367.24	OG0001572.24	OG0019219.0	OG0001699.1	OG0022769.0	OG0002959.32	OG0012772.4	OG0000002.1788	OG0000092.1
-1.6073528560357366	-1.1733193246821423	-1.0825300533208069	-2.594225422050124	-1.9083340124781873	nan	-1.2088944295874708	-0.6796886290929586	0.2893623404769398	0.8123750005659496
OG0000846.25	OG0001935.0	OG0008691.0	OG0000011.1	OG0001202.24	OG0007817.0	OG0006215.0	OG0044338.0	OG0000081.1	OG0010880.0
-0.9959660987155103	-0.9069807668664552	-2.7848805754827053	0.5140970048942337	-0.796610882632913	-1.8788519435246895	-1.3259009714622862	nan	-0.890037746601182	-2.651087759005801
OG0024946.0	OG0000006.561	OG0001115.24	OG0000042.185	OG0045067.0	OG0002031.0	OG0000062.12	OG0006469.8	OG0021386.0	OG0000983.28
-1.2870081105382027	-0.17266872938773947	-0.7590140959752614	-0.8953949567706891	nan	-0.9409216577987469	-1.5538496598709068	-2.2155797753822157	-0.7843835229227877	-0.5189077630936494
OG0004589.2	OG0046146.0	OG0000198.0	OG0001354.22	OG0007984.6	OG0001328.24	OG0001813.8	OG0004590.28	OG0000007.976	OG0007972.22
-1.3433663454116158	nan	-0.3989691306511904	-0.5627722610870904	-2.5708929182195006	-1.3872228947148009	-0.6604064990346017	-1.35070645303286	-0.24982229440694287	-2.65744525452268
OG0007196.4	OG0012773.4	OG0001029.24	OG0027868.0	OG0045363.0	OG0012893.1	OG0002132.0	OG0002065.0	OG0000001.2899	OG0000002.1788
-1.8287931725818576	-1.37632039170599	-0.640029111663249	-0.8645964694023487	nan	-3.463549169805291	-0.9517638143471524	-0.5741110659756957	-0.3641991832410402	0.2893623404769398
OG0008496.8	OG0000006.561	OG0002169.0	OG0000577.54	OG0029009.0	OG0018746.5	OG0008209.0	OG0000110.3	OG0000645.36	OG0008257.0
-1.8033929559051822	-0.17266872938773947	-0.6929212614601847	-1.874084450525277	nan	nan	-1.6952553422813692	-0.4639470997597903	-1.402778731599688	-1.9988463053836296
OG0000026.45	OG0020418.0	OG0000360.67	OG0001415.132	OG0015738.0	OG0001198.26	OG0013004.2	OG0003542.0	OG0001065.24	OG0000204.2
-0.1413028099616662	-2.392894616241506	-1.473530495359169	nan	-2.4035418604410146	-0.7742315035704033	-1.496142467422571	-0.7791747842021276	-0.9971174914668787	-0.7138285488929806
OG0016753.2	OG0001194.24	OG0012995.0	OG0000038.0	OG0020598.0	OG0013573.4	OG0000920.27	OG0001133.24	OG0000059.133	OG0004022.8
nan	-1.0110063596570187	-2.5079930244060455	-0.5428785420499038	nan	-2.6339716008428806	-0.7131188522118385	-1.5100460986686943	-0.3735141370944932	-0.8876334769274369
OG0019464.0	OG0000765.3	OG0001517.22	OG0005707.4	OG0016000.4	OG0000750.0	OG0000012.918	OG0001328.24	OG0044407.0	OG0006120.4
-1.5730375522414475	-1.367731784500487	-1.1031469271032934	-2.086201035049304	-3.095419565078682	-0.6604064990346017	-0.17576167339628612	-1.3872228947148009	nan	-1.8556925327369578
OG0001002.25	OG0000038.0	OG0000230.58	OG0000760.146	OG0004459.0	OG0001513.24	OG0046559.0	OG0002010.0	OG0011727.0	OG0008652.9
-1.2375236119530149	-0.5428785420499038	-0.15136203809529378	-2.127210631993763	-1.7621915704543796	-0.5890077127791049	nan	-0.39289461624150596	-2.051100179333698	-1.3065018912777546
OG0000026.45	OG0000026.621	OG0002176.0	OG0005846.2	OG0028226.0	OG0014567.3	OG0001001.1	OG0007978.0	OG0000730.24	OG0000001.2899
-0.1413028099616662	-3.98051157040864	-0.6266023508057881	-1.482774707497541	nan	-1.7641504234924366	0.37083384817640364	-0.002310160687201116	-0.42488133265145234	-0.3641991832410402
OG0014704.4	OG0001131.24	OG0007772.0	OG0016599.0	OG0045380.0	OG0001697.2	OG0000056.0	OG0014798.0	OG0000749.2	OG0001452.24
-3.5650755916241863	-1.7107557148433576	-1.5432989689917949	-1.15200309344505	nan	-0.7333633574860104	0.25229454120183664	-1.2307360433712302	-0.3830777578812987	-0.007521587332542789
OG0001087.24	OG0001866.0	OG0001993.0	OG0000230.58	OG0000011.1	OG0057457.0	OG0005845.2	OG0015239.2	OG0005712.0	OG0016122.4
-0.8218909239056749	-0.16020161649308068	-0.9807962660269074	-0.15136203809529378	0.5140970048942337	nan	-1.9822205874387653	nan	-1.8134994423555053	-2.887900420223765
OG0000886.24	OG0001505.24	OG0013446.4	OG0027867.0	OG0000263.57	OG0014707.3	OG0001598.16	OG0003915.0	OG0004856.1	OG0000002.1788
-0.6102129462643424	-1.5829441401868507	-2.280685112655481	nan	0.818932344010497	-0.8339273240532943	-1.4398720239187364	-0.8252101069521852	-0.9847879149314968	0.2893623404769398
OG0009266.0	OG0001422.30	OG0027930.0	OG0006196.0	OG0000183.0	OG0000702.24	OG0005824.0	OG0000082.1	OG0019029.0	OG0001206.1
-0.8972746899889117	-0.8277685311745187	nan	-0.8354711391186312	-0.002310160687201116	-1.9674759343078005	-2.1335271702841525	-0.853866171106625	nan	-1.248107861595691
OG0015174.0	OG0000006.561	OG0001199.24	OG0001058.26	OG0000426.5	OG0000908.24	OG0014567.3	OG0048963.0	OG0010620.1	OG0000001.2899
-2.6144033039877543	-0.17266872938773947	-1.1009790904205832	-1.2172559636048	-1.1811494391045665	-0.8839014477634204	-1.7641504234924366	nan	-0.8711787193498661	-0.3641991832410402
OG0012990.0	OG0000846.25	OG0000001.1420	OG0007929.8	OG0001724.10	OG0021655.0	OG0000383.2	OG0002401.1	OG0000256.24	OG0043434.0
-1.2719488921795712	-0.9959660987155103	-0.01727103870140411	-2.989649811830433	-0.6919886854478223	-2.7169079418249527	-1.629947344284086	-1.077649896309218	-0.250165425587271	nan
OG0008284.0	OG0000519.26	OG0000926.24	OG0000011.1	OG0004022.8	OG0048991.0	OG0007339.0	OG0013990.2	OG0001539.22	OG0000180.0
-0.7906090225325723	-0.45304382185858866	-0.8533447778805348	0.5140970048942337	-0.8876334769274369	nan	-1.0250302371872846	-1.9148473194368616	-1.6674925540419632	-0.15826835651750287
OG0001954.0	OG0001993.0	OG0000032.252	OG0022621.0	OG0016136.4	OG0037839.0	OG0004501.15	OG0014620.0	OG0000081.1	OG0001420.22
-0.7485535684414182	-0.9807962660269074	-0.3082871842179762	nan	-1.5551209435844409	nan	-0.43070335443835533	-0.5236701622428623	-0.890037746601182	0.5647195944430954
OG0001043.2	OG0009886.7	OG0017913.0	OG0004170.0	OG0056940.0	OG0000225.48	OG0001100.24	OG0004903.1	OG0000082.1	OG0001763.8
-1.0457292298551206	-2.5162229100488513	nan	-0.5043048373759311	nan	-0.3057883922321096	-1.100669665209555	-1.7700429914156375	-0.853866171106625	-0.8064174749183514
OG0000147.0	OG0002103.0	OG0018162.5	OG0000001.1420	OG0003610.0	OG0008755.0	OG0000940.24	OG0001123.1	OG0025067.0	OG0018151.0
-1.5803532474685666	-0.9728459484962734	nan	-0.01727103870140411	-0.5247075499634715	-1.3451978742102095	-0.9581963123429151	-1.5249151170512174	nan	-1.5530027593236113
OG0013073.2	OG0000001.1420	OG0002085.0	OG0000048.122	OG0044677.0	OG0016094.2	OG0001425.1	OG0002051.0	OG0005852.2	OG0005705.2
nan	-0.01727103870140411	-0.15184280290092764	-0.7157227819448722	nan	-0.8659105190795768	-1.2273541969073074	-0.24127043154213737	-2.270207978440035	-0.28824080701676585
OG0008569.0	OG0001002.25	OG0007250.0	OG0002039.0	OG0000012.918	OG0020651.0	OG0029595.0	OG0000407.1	OG0000802.1	OG0008353.0
-1.2412704315421375	-1.2375236119530149	-1.1584293626044828	-0.5784131268372943	-0.17576167339628612	-3.1152848709039667	nan	-0.9610020212024905	-1.2105628639597157	-1.7529231680691826
OG0001847.4	OG0000198.0	OG0014205.1	OG0000038.0	OG0001135.4	OG0007214.0	OG0022891.0	OG0010708.0	OG0006929.0	OG0001432.24
-2.3488679220832784	-0.3989691306511904	nan	-0.5428785420499038	-0.5784131268372943	-1.5602173105240187	-2.9930916306578226	-1.7636604608316264	-1.5382619139795337	-1.8714426350262425
OG0000054.0	OG0000769.0	OG0000955.28	OG0003950.0	OG0002171.0	OG0004458.0	OG0034464.0	OG0000261.0	OG0000763.123	OG0008007.2
-0.11450372678347603	-1.0235630398261213	-1.1379652600447674	-1.4293427796947094	-1.1755987214515837	-1.2908858515287907	nan	-0.7946074870103151	-3.4829360015936217	-1.4065984188743528
OG0001194.24	OG0011686.0	OG0013048.8	OG0001301.24	OG0001217.1	OG0004375.23	OG0006040.0	OG0000183.0	OG0000007.976	OG0053894.0
-1.0110063596570187	-2.1022174553385833	-1.8959317735362833	-0.8945901059599186	-1.2399068255418602	-2.340075441597622	-1.550887680450584	-0.002310160687201116	-0.24982229440694287	nan
OG0003602.0	OG0000001.1420	OG0000974.2	OG0015988.4	OG0011953.0	OG0026528.0	OG0015753.2	OG0001351.24	OG0000046.1	OG0001581.24
-1.3617871145765936	-0.01727103870140411	-0.9340141705014147	-2.1265804965651434	-0.832899031036925	nan	-1.3273483706716154	-0.8305880480086453	-0.4065984188743529	-0.9222101113563324
OG0017244.0	OG0005843.1	OG0000207.117	OG0000038.0	OG0001166.24	OG0000034.305	OG0004865.2	OG0016733.2	OG0015259.2	OG0001340.24
nan	-0.9601597354682089	-0.9598790827991225	-0.5428785420499038	-0.7276184219069535	-0.6588112275212595	-0.2164176260596288	nan	nan	-1.3386152238202416
OG0001216.24	OG0000038.0	OG0014752.4	OG0000501.150	OG0001186.24	OG0000014.1	OG0001584.0	OG0045058.0	OG0020487.0	OG0008625.0
-1.049904905826314	-0.5428785420499038	-0.9928044985957962	-1.437916357303841	-0.752437002928646	-0.4737308279347723	-1.176902852650796	nan	-3.1622989090661346	-0.6066936396473472
OG0010060.13	OG0000685.33	OG0008570.0	OG0046468.0	OG0002057.0	OG0001766.6	OG0005335.0	OG0000007.976	OG0015331.0	OG0000285.1
-1.8525630411825191	-1.7216583413783577	-0.5916142085935863	nan	-0.6064739677716448	-0.5145731728297583	-0.6808445421752973	-0.24982229440694287	-2.038006322579745	-1.0528949484321255
OG0003511.4	OG0001592.24	OG0000814.1	OG0000012.918	OG0024790.0	OG0010645.2	OG0016947.0	OG0000126.1	OG0001562.24	OG0044413.0
-1.0655212410931172	-1.1635910677202619	-0.6228207102633614	-0.17576167339628612	-0.5728229453178999	-1.4123469789076786	-0.9031984181508314	-0.8815073741305954	-1.1847524936393254	nan
OG0000198.0	OG0000038.0	OG0001157.1	OG0001186.24	OG0011009.0	OG0024828.0	OG0007781.0	OG0008943.0	OG0001445.24	OG0011732.0
-0.3989691306511904	-0.5428785420499038	-1.0394882898809756	-0.752437002928646	-1.8416629728328997	nan	-1.165207895235545	-1.9953907467474106	-0.9962538607671053	-1.4477213090095638
OG0000054.0	OG0001527.7	OG0000606.2	OG0001386.24	OG0001936.0	OG0030110.0	OG0022189.0	OG0000280.1	OG0013499.2	OG0006120.4
-0.11450372678347603	-0.33825040018929514	-0.6443071024337754	-0.6115349027168463	-1.478346171733372	nan	-2.3386152238202413	-1.5517333399360451	-3.951875439171448	-1.8556925327369578
OG0013010.6	OG0019230.0	OG0011189.0	OG0049176.0	OG0001392.24	OG0000026.628	OG0006390.0	OG0002059.0	OG0000007.976	OG0000180.0
-2.441438468199543	-2.942307132831654	-0.7744782657433966	nan	-0.320846479161911	-1.0929555251272016	-1.547088335060036	-0.6230428855222725	-0.24982229440694287	-0.15826835651750287
OG0001388.12	OG0002129.0	OG0046254.0	OG0000188.1	OG0000012.581	OG0001813.8	OG0006870.9	OG0000018.289	OG0011132.2	OG0007255.4
-0.8583056380354691	-0.6857095160120039	nan	-0.09449505685038438	-0.4801562026905301	-0.6604064990346017	0.9169351766084022	-0.18885782633069192	-1.7312063248775214	-2.143691510282557
OG0004204.4	OG0000359.28	OG0001057.24	OG0006224.0	OG0015568.0	OG0000012.918	OG0002012.0	OG0026293.0	OG0001445.24	OG0014135.7
-1.1306813051710953	-0.5942254220501242	-2.0291463456595165	-1.5428785420499038	-1.0631076980109506	-0.17576167339628612	-1.349970759472354	-1.810966175609983	-0.9962538607671053	nan
OG0001008.28	OG0000279.0	OG0000026.45	OG0006616.0	OG0025001.0	OG0002131.0	OG0001795.0	OG0004053.9	OG0045491.0	OG0005705.2
-1.1491205849119288	-0.7006381023484414	-0.1413028099616662	-2.37632039170599	0.7715475722956062	-0.46195854666633634	-0.5540614627107339	-0.5907448533151622	nan	-0.28824080701676585
OG0000176.0	OG0000026.45	OG0001054.1	OG0000096.349	OG0045203.0	OG0010584.0	OG0000004.33	OG0016178.1	OG0001059.24	OG0002401.1
-0.33387969740416884	-0.1413028099616662	-0.6506347224057867	nan	nan	-1.3543905588165042	-1.5265767297208033	-1.8777911382997707	-1.3230105221290025	-1.077649896309218
OG0000789.1	OG0007559.0	OG0010152.9	OG0004169.4	OG0000261.0	OG0002091.0	OG0006175.0	OG0000580.32	OG0000002.1788	OG0020388.0
